FIPS,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_point_diff_2016,state_abbr,county_name,,total_votes_2012,votes_dem_2012,votes_gop_2012,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
13311,1672,9751,11771,0.142044006,0.82839181,8079,-0.686347804,GA,White County,,10471,1670,8647,0.15948811,0.825804603,6977,-0.666316493
13313,7925,21514,30362,0.261017061,0.708583097,13589,-0.447566036,GA,Whitfield County,,26828,7193,19290,0.268115402,0.719024899,12097,-0.450909498
13315,852,2096,2973,0.286579213,0.705011773,1244,-0.41843256,GA,Wilcox County,,3124,1059,2050,0.338988476,0.656209987,991,-0.317221511
13317,1844,2569,4470,0.412527964,0.574720358,725,-0.162192394,GA,Wilkes County,,4746,2080,2628,0.438263801,0.553729456,548,-0.115465655
13319,1893,2332,4276,0.442703461,0.545369504,439,-0.102666043,GA,Wilkinson County,,4448,2180,2245,0.490107914,0.504721223,65,-0.014613309
13321,2015,6144,8266,0.243769659,0.743285749,4129,-0.49951609,GA,Worth County,,8410,2486,5864,0.295600476,0.697265161,3378,-0.401664685
15001,41258,17500,64865,0.636059508,0.269791105,23758,0.366268404,HI,Hawaii County,,62653,46670,14541,0.744896493,0.232087849,32129,0.512808644
15003,175634,90296,285683,0.614786319,0.31607061,85338,0.298715709,HI,Honolulu County,,292925,201803,87255,0.688923786,0.297874883,114548,0.391048903
15007,16456,7574,26335,0.624871844,0.287602051,8882,0.337269793,HI,Kauai County,,25369,18638,6121,0.73467618,0.241278726,12517,0.493397454
15009,33479,13445,51942,0.64454584,0.258846406,20034,0.385699434,HI,Maui County,,48547,35979,11577,0.741116856,0.238469936,24402,0.502646919
16001,75676,93748,195587,0.386917331,0.47931611,18072,-0.092398779,ID,Ada County,,180361,77043,97471,0.427159974,0.54042171,20428,-0.113261736
16003,415,1556,2183,0.19010536,0.712780577,1141,-0.522675218,ID,Adams County,,2060,577,1413,0.280097087,0.68592233,836,-0.405825243
16005,10342,17180,33405,0.309594372,0.514294267,6838,-0.204699895,ID,Bannock County,,35260,13214,21010,0.374758934,0.595859331,7796,-0.221100397
16007,255,2203,2928,0.087090164,0.75239071,1948,-0.665300546,ID,Bear Lake County,,2822,302,2489,0.1070163,0.881998583,2187,-0.774982282
16009,780,3101,4192,0.186068702,0.739742366,2321,-0.553673664,ID,Benewah County,,3884,1164,2596,0.29969104,0.66838311,1432,-0.36869207
16011,2924,10907,16625,0.175879699,0.65606015,7983,-0.480180451,ID,Bingham County,,17603,3822,13440,0.217122081,0.763506221,9618,-0.546384139
16013,6416,3340,10723,0.598340017,0.311479996,3076,0.286860021,ID,Blaine County,,10194,5992,3939,0.587796743,0.386403767,2053,0.201392976
16015,777,2673,3812,0.20383001,0.701206716,1896,-0.497376705,ID,Boise County,,3345,953,2284,0.28490284,0.682810164,1331,-0.397907324
16017,5140,10220,16815,0.305679453,0.607790663,5080,-0.30211121,ID,Bonner County,,18536,6500,11367,0.350668968,0.613239102,4867,-0.262570134
16019,8930,26699,44212,0.201981363,0.603885823,17769,-0.40190446,ID,Bonneville County,,43302,9929,32336,0.229296568,0.746755346,22407,-0.517458778
16021,933,3789,5150,0.181165049,0.735728155,2856,-0.554563107,ID,Boundary County,,4544,1225,3138,0.269586268,0.690580986,1913,-0.420994718
16023,160,914,1230,0.130081301,0.743089431,754,-0.61300813,ID,Butte County,,1286,258,1001,0.200622084,0.778382582,743,-0.577760498
16025,110,410,599,0.183639399,0.684474124,300,-0.500834725,ID,Camas County,,578,159,402,0.275086505,0.69550173,243,-0.420415225
16027,16683,46755,72007,0.231685808,0.649311872,30072,-0.417626064,ID,Canyon County,,66090,19866,44369,0.300590104,0.671342109,24503,-0.370752005
16029,271,2275,3035,0.089291598,0.749588138,2004,-0.66029654,ID,Caribou County,,3050,385,2608,0.126229508,0.855081967,2223,-0.728852459
16031,1036,5949,8178,0.12668134,0.727439472,4913,-0.600758132,ID,Cassia County,,8387,1093,7150,0.130320734,0.852509837,6057,-0.722189102
16033,44,203,283,0.155477032,0.717314488,159,-0.561837456,ID,Clark County,,328,66,235,0.201219512,0.716463415,169,-0.515243902
16035,704,2852,3801,0.185214417,0.750328861,2148,-0.565114444,ID,Clearwater County,,3696,1032,2541,0.279220779,0.6875,1509,-0.408279221
16037,427,1777,2413,0.176958143,0.736427683,1350,-0.55946954,ID,Custer County,,2352,530,1744,0.225340136,0.741496599,1214,-0.516156463
16039,1814,5816,8519,0.212935791,0.682709238,4002,-0.469773448,ID,Elmore County,,8001,2513,5227,0.314085739,0.653293338,2714,-0.339207599
16041,385,3901,5499,0.07001273,0.709401709,3516,-0.63938898,ID,Franklin County,,5600,325,5195,0.058035714,0.927678571,4870,-0.869642857
16043,651,4091,5714,0.113930697,0.715960798,3440,-0.602030102,ID,Fremont County,,5802,810,4907,0.139607032,0.845742847,4097,-0.706135815
16045,1229,5980,7952,0.154552314,0.752012072,4751,-0.597459759,ID,Gem County,,7490,1957,5311,0.261281709,0.709078772,3354,-0.447797063
16047,930,3743,5191,0.179156232,0.721055673,2813,-0.541899441,ID,Gooding County,,5118,1287,3696,0.251465416,0.722157093,2409,-0.470691676
16049,1196,6441,8223,0.145445701,0.78329077,5245,-0.637845069,ID,Idaho County,,7749,1722,5821,0.222222222,0.751193702,4099,-0.52897148
16051,976,8436,11471,0.085084125,0.735419754,7460,-0.650335629,ID,Jefferson County,,11381,1303,9895,0.114489061,0.869431509,8592,-0.754942448
16053,2117,7347,10667,0.198462548,0.688759726,5230,-0.490297178,ID,Jerome County,,6681,1699,4804,0.254303248,0.719054034,3105,-0.464750786
16055,16264,44449,66286,0.245361011,0.67056392,28185,-0.425202909,ID,Kootenai County,,59764,18824,39347,0.314972224,0.658372934,20523,-0.343400709
16057,8093,7255,18146,0.445993607,0.399812631,838,0.046180977,ID,Latah County,,16759,8306,7589,0.495614297,0.452831315,717,0.042782982
16059,733,3011,4068,0.180186824,0.740167158,2278,-0.559980334,ID,Lemhi County,,4109,960,3029,0.233633487,0.737162327,2069,-0.503528839
16061,270,1202,1590,0.169811321,0.755974843,932,-0.586163522,ID,Lewis County,,1612,396,1173,0.245657568,0.727667494,777,-0.482009926
16063,360,1184,1748,0.205949657,0.677345538,824,-0.471395881,ID,Lincoln County,,1622,429,1141,0.264488286,0.703452528,712,-0.438964242
16065,1201,8941,15687,0.076560209,0.569962389,7740,-0.49340218,ID,Madison County,,14412,832,13445,0.05772967,0.932903136,12613,-0.875173467
16067,1167,4887,6870,0.169868996,0.711353712,3720,-0.541484716,ID,Minidoka County,,6973,1390,5442,0.199340313,0.780438836,4052,-0.581098523
16069,4828,10699,17195,0.280779296,0.62221576,5871,-0.341436464,ID,Nez Perce County,,16848,6451,9967,0.382894112,0.591583571,3516,-0.208689459
16071,184,1531,2068,0.088974855,0.74032882,1347,-0.651353965,ID,Oneida County,,2089,217,1838,0.103877453,0.879846817,1621,-0.775969363
16073,591,3052,3920,0.150765306,0.778571429,2461,-0.627806122,ID,Owyhee County,,3723,833,2794,0.223744292,0.750470051,1961,-0.526725759
16075,892,4306,5703,0.156408908,0.755041206,3414,-0.598632299,ID,Payette County,,8495,2271,6004,0.267333726,0.706768687,3733,-0.439434962
16077,699,1666,2758,0.253444525,0.604060914,967,-0.350616389,ID,Power County,,2903,982,1870,0.338270754,0.644161213,888,-0.305890458
16079,1384,3297,5120,0.2703125,0.643945313,1913,-0.373632812,ID,Shoshone County,,5148,2277,2699,0.442307692,0.524281274,422,-0.081973582
16081,2157,2161,4966,0.434353605,0.435159082,4,-0.000805477,ID,Teton County,,4523,1926,2458,0.425823568,0.543444616,532,-0.117621048
16083,6844,21063,31893,0.214592544,0.660427053,14219,-0.445834509,ID,Twin Falls County,,28142,7541,19773,0.267962476,0.702615308,12232,-0.434652832
16085,1913,2906,5349,0.357636941,0.543279118,993,-0.185642176,ID,Valley County,,4919,2095,2664,0.425899573,0.541573491,569,-0.115673917
16087,776,3283,4454,0.174225415,0.737090256,2507,-0.562864841,ID,Washington County,,4330,1104,3128,0.254965358,0.722401848,2024,-0.46743649
17001,7633,22732,31770,0.240258105,0.715517784,15099,-0.475259679,IL,Adams County,,30538,9627,20371,0.315246578,0.667070535,10744,-0.351823957
17003,1262,1496,2820,0.44751773,0.530496454,234,-0.082978723,IL,Alexander County,,3495,1961,1485,0.561087268,0.424892704,476,0.136194564
17005,2066,4884,7462,0.276869472,0.654516215,2818,-0.377646744,IL,Bond County,,7316,3016,4091,0.41224713,0.559185347,1075,-0.146938218
17007,8952,12261,22604,0.3960361,0.542426119,3309,-0.146390019,IL,Boone County,,21333,9868,11084,0.462569728,0.519570618,1216,-0.057000891
17009,475,1776,2336,0.203339041,0.760273973,1301,-0.556934932,IL,Brown County,,2362,787,1511,0.33319221,0.639712108,724,-0.306519898
17011,6010,9264,16303,0.368643808,0.568238974,3254,-0.199595167,IL,Bureau County,,16599,8118,8151,0.489065606,0.491053678,33,-0.001988072
17013,739,1719,2556,0.289123631,0.672535211,980,-0.383411581,IL,Calhoun County,,2574,1079,1439,0.419191919,0.559052059,360,-0.13986014
17015,2437,4428,7354,0.331384281,0.602121295,1991,-0.270737014,IL,Carroll County,,7370,3658,3551,0.496336499,0.481818182,107,0.014518318
17017,1617,3216,5054,0.319944598,0.636327661,1599,-0.316383063,IL,Cass County,,4858,2050,2707,0.421984356,0.557225196,657,-0.13524084
17019,49694,33235,89196,0.557132607,0.372606395,16459,0.184526212,IL,Champaign County,,77620,40378,35086,0.520200979,0.452022675,5292,0.068178305
17021,3982,10522,15310,0.260091444,0.687263227,6540,-0.427171783,IL,Christian County,,14682,5487,8873,0.373722926,0.604345457,3386,-0.230622531
17023,1873,5620,7819,0.239544699,0.71876199,3747,-0.479217291,IL,Clark County,,7843,2587,5138,0.329848272,0.655106464,2551,-0.325258192
17025,1014,5009,6278,0.161516406,0.797865562,3995,-0.636349156,IL,Clay County,,5899,1581,4184,0.268011527,0.709272758,2603,-0.441261231
17027,3939,12394,17268,0.228109798,0.717743804,8455,-0.489634005,IL,Clinton County,,16394,5577,10493,0.340185434,0.640051238,4916,-0.299865805
17029,7285,12985,21580,0.337581094,0.601714551,5700,-0.264133457,IL,Coles County,,21338,9252,11623,0.433592652,0.54470897,2371,-0.111116318
17031,1528582,440213,2055215,0.743757709,0.214193162,1088369,0.529564547,IL,Cook County,,1944401,1439123,479204,0.740136937,0.246453278,959919,0.493683659
17033,1969,6146,8507,0.231456448,0.722463853,4177,-0.491007406,IL,Crawford County,,8598,2855,5577,0.332053966,0.648639218,2722,-0.316585252
17035,1028,4200,5513,0.186468348,0.761835661,3172,-0.575367314,IL,Cumberland County,,5290,1640,3506,0.310018904,0.662759924,1866,-0.352741021
17037,20348,19051,42605,0.477596526,0.44715409,1297,0.030442436,IL,DeKalb County,,41020,21171,18906,0.516114091,0.460897123,2265,0.055216967
17039,1907,5072,7469,0.255321998,0.679073504,3165,-0.423751506,IL,De Witt County,,7338,2598,4576,0.354047424,0.623603162,1978,-0.269555737
17041,1946,5695,8089,0.240573618,0.704042527,3749,-0.463468908,IL,Douglas County,,7889,2426,5331,0.307516796,0.675751046,2905,-0.36823425
17043,222499,164355,412929,0.538831131,0.39802242,58144,0.14080871,IL,DuPage County,,397173,197411,193333,0.497040333,0.486772767,4078,0.010267566
17045,1778,5634,7783,0.228446614,0.723885391,3856,-0.495438777,IL,Edgar County,,7810,2563,5125,0.328169014,0.656209987,2562,-0.328040973
17047,432,2777,3312,0.130434783,0.838466184,2345,-0.708031401,IL,Edwards County,,3225,754,2402,0.23379845,0.744806202,1648,-0.511007752
17049,3071,13613,17428,0.176210695,0.78109938,10542,-0.604888685,IL,Effingham County,,16595,3855,12491,0.232298885,0.752696595,8636,-0.52039771
17051,1814,7363,9515,0.190646348,0.773830793,5549,-0.583184446,IL,Fayette County,,8963,2848,5950,0.317750753,0.663840232,3102,-0.346089479
17053,1410,4474,6289,0.224200986,0.711400859,3064,-0.487199873,IL,Ford County,,6000,1654,4225,0.275666667,0.704166667,2571,-0.4285
17055,4711,13101,18533,0.254195219,0.706901203,8390,-0.452705984,IL,Franklin County,,17891,7245,10253,0.404952211,0.573081438,3008,-0.168129227
17057,6118,8482,15609,0.39195336,0.543404446,2364,-0.151451086,IL,Fulton County,,15337,8324,6622,0.54273978,0.431766317,1702,0.110973463
17059,656,1942,2691,0.243775548,0.721664809,1286,-0.47788926,IL,Gallatin County,,2569,1028,1492,0.400155703,0.580770728,464,-0.180615025
17061,1202,4139,5542,0.21688921,0.746842295,2937,-0.529953086,IL,Greene County,,5614,2023,3446,0.360349127,0.613822586,1423,-0.253473459
17063,8021,13417,22891,0.35039972,0.586125552,5396,-0.235725831,IL,Grundy County,,20956,9319,11198,0.444693644,0.534357702,1879,-0.089664058
17065,800,3205,4143,0.19309679,0.773594014,2405,-0.580497224,IL,Hamilton County,,3935,1266,2566,0.321728081,0.652096569,1300,-0.330368488
17067,1744,5713,7818,0.223074955,0.730749552,3969,-0.507674597,IL,Hancock County,,8229,3246,4810,0.394458622,0.584518167,1564,-0.190059546
17069,419,1650,2133,0.196436943,0.773558368,1231,-0.577121425,IL,Hardin County,,2330,742,1535,0.318454936,0.658798283,793,-0.340343348
17071,1151,2153,3480,0.330747126,0.618678161,1002,-0.287931034,IL,Henderson County,,3563,1977,1538,0.554869492,0.431658715,439,0.123210777
17073,8835,13962,24232,0.364600528,0.576180258,5127,-0.211579729,IL,Henry County,,24279,12316,11564,0.507269657,0.476296388,752,0.030973269
17075,2496,9728,12923,0.193144007,0.752766386,7232,-0.559622379,IL,Iroquois County,,12770,3408,9115,0.266875489,0.713782302,5707,-0.446906813
17077,11619,10889,24509,0.47407075,0.444285773,730,0.029784977,IL,Jackson County,,21190,11306,9130,0.533553563,0.430863615,2176,0.102689948
17079,924,3973,5104,0.181034483,0.778409091,3049,-0.597374608,IL,Jasper County,,5038,1434,3511,0.284636761,0.696903533,2077,-0.412266773
17081,4408,11681,16818,0.262100131,0.694553455,7273,-0.432453324,IL,Jefferson County,,16303,6080,9805,0.372937496,0.601423051,3725,-0.228485555
17083,2673,7737,10909,0.245027042,0.70923091,5064,-0.464203868,IL,Jersey County,,9940,3656,6032,0.367806841,0.606841046,2376,-0.239034205
17085,4452,6113,11177,0.398317974,0.546926725,1661,-0.14860875,IL,Jo Daviess County,,11411,5660,5529,0.496012619,0.484532469,131,0.011480151
17087,1135,4644,6017,0.188632209,0.771813196,3509,-0.583180987,IL,Johnson County,,5666,1571,3959,0.277267914,0.698729262,2388,-0.421461348
17089,99389,82087,193500,0.513638243,0.424222222,17302,0.089416021,IL,Kane County,,183631,91120,89502,0.496212513,0.487401365,1618,0.008811148
17091,18908,25081,46556,0.406134548,0.538727554,6173,-0.132593006,IL,Kankakee County,,45452,21574,23115,0.474654581,0.508558479,1541,-0.033903899
17093,23392,24152,50815,0.460336515,0.475292729,760,-0.014956214,IL,Kendall County,,45042,21219,23076,0.471093646,0.512321833,1857,-0.041228187
17095,9939,10658,21964,0.452513203,0.485248589,719,-0.032735385,IL,Knox County,,22517,12993,9133,0.577030688,0.405604654,3860,0.171426034
17097,168186,108608,293574,0.572891332,0.369951017,59578,0.202940315,IL,Lake County,,284032,151552,128609,0.533573682,0.452797572,22943,0.08077611
17099,19277,26269,48447,0.397898735,0.542221397,6992,-0.144322662,IL,LaSalle County,,47146,23023,23207,0.488334111,0.492236881,184,-0.00390277
17101,1288,4517,6039,0.213280344,0.747971518,3229,-0.534691174,IL,Lawrence County,,5984,2010,3853,0.335895722,0.64388369,1843,-0.307987968
17103,5499,8597,15215,0.361419652,0.565034505,3098,-0.203614854,IL,Lee County,,15275,6932,8046,0.453813421,0.526743044,1114,-0.072929624
17105,4005,10197,15096,0.265302067,0.675476948,6192,-0.410174881,IL,Livingston County,,15019,5014,9745,0.333843798,0.648844797,4731,-0.315000999
17107,3301,8167,12130,0.272135202,0.673289365,4866,-0.401154163,IL,Logan County,,12037,3974,7835,0.330148708,0.650909695,3861,-0.320760987
17109,5278,6789,12910,0.408830364,0.525871418,1511,-0.117041053,IL,McDonough County,,12439,5957,6142,0.478897017,0.493769596,185,-0.014872578
17111,59827,71117,140145,0.426893575,0.507452995,11290,-0.080559421,IL,McHenry County,,133589,59691,71488,0.446825712,0.535133881,11797,-0.088308169
17113,35918,37081,78995,0.454687006,0.469409456,1163,-0.014722451,IL,McLean County,,72756,31590,39638,0.434190995,0.544807301,8048,-0.110616307
17115,18211,26782,47283,0.385148996,0.56641922,8571,-0.181270224,IL,Macon County,,48742,22688,25249,0.465471257,0.518013212,2561,-0.052541956
17117,6532,14194,21881,0.298523833,0.648690645,7662,-0.350166811,IL,Macoupin County,,20947,9440,10909,0.450661193,0.520790567,1469,-0.070129374
17119,50336,70295,127902,0.393551313,0.549600475,19959,-0.156049163,IL,Madison County,,122203,58813,60481,0.481272964,0.494922383,1668,-0.013649419
17121,4231,11677,16600,0.254879518,0.703433735,7446,-0.448554217,IL,Marion County,,15728,6210,9229,0.394837233,0.586787894,3019,-0.191950661
17123,1784,3776,5903,0.302219211,0.639674742,1992,-0.337455531,IL,Marshall County,,5842,2452,3287,0.419719274,0.562649777,835,-0.142930503
17125,2008,4051,6433,0.312140525,0.629721747,2043,-0.317581222,IL,Mason County,,6272,2867,3265,0.457110969,0.520567602,398,-0.063456633
17127,1555,4844,6633,0.234433891,0.730287954,3289,-0.495854063,IL,Massac County,,6492,2092,4278,0.32224276,0.65896488,2186,-0.33672212
17129,1808,4230,6423,0.281488401,0.658570761,2422,-0.37708236,IL,Menard County,,6142,2095,3944,0.341094106,0.642136112,1849,-0.301042006
17131,3061,4800,8417,0.363668766,0.570274445,1739,-0.206605679,IL,Mercer County,,8525,4503,3874,0.528211144,0.454428152,629,0.073782991
17133,5522,12614,19074,0.289504037,0.661319073,7092,-0.371815036,IL,Monroe County,,17407,6205,10879,0.35646579,0.624978457,4674,-0.268512667
17135,3490,8616,12829,0.27203991,0.671603399,5126,-0.399563489,IL,Montgomery County,,12120,5053,6771,0.416914191,0.558663366,1718,-0.141749175
17137,4693,9060,14607,0.321284316,0.620250565,4367,-0.298966249,IL,Morgan County,,14071,5792,7962,0.41162675,0.565844645,2170,-0.154217895
17139,1476,4453,6209,0.23771944,0.717184732,2977,-0.479465292,IL,Moultrie County,,6052,2142,3781,0.353932584,0.624752148,1639,-0.270819564
17141,8025,14344,23798,0.337213211,0.602739726,6319,-0.265526515,IL,Ogle County,,23342,9504,13409,0.407163054,0.574458058,3905,-0.167295005
17143,37436,35299,77465,0.483263409,0.455676757,2137,0.027586652,IL,Peoria County,,78060,40050,36617,0.513066872,0.469087881,3433,0.043978991
17145,2433,6816,9706,0.250669689,0.702246033,4383,-0.451576345,IL,Perry County,,9533,3813,5497,0.39997902,0.576628553,1684,-0.176649533
17147,2633,5623,8899,0.295875941,0.631868749,2990,-0.335992808,IL,Piatt County,,8697,3081,5412,0.35426009,0.622283546,2331,-0.268023456
17149,1412,5749,7458,0.189326897,0.770850094,4337,-0.581523197,IL,Pike County,,7275,2276,4853,0.312852234,0.667079038,2577,-0.354226804
17151,374,1678,2132,0.175422139,0.787054409,1304,-0.61163227,IL,Pope County,,2219,649,1511,0.292474087,0.680937359,862,-0.388463272
17153,817,1583,2473,0.330367974,0.640113223,766,-0.309745249,IL,Pulaski County,,3001,1389,1562,0.462845718,0.520493169,173,-0.057647451
17155,1143,1762,3076,0.371586476,0.572821847,619,-0.201235371,IL,Putnam County,,3132,1558,1500,0.497445722,0.478927203,58,0.018518519
17157,3421,9992,14032,0.243799886,0.712086659,6571,-0.468286773,IL,Randolph County,,14380,5753,8284,0.400069541,0.576077886,2531,-0.176008345
17159,1579,5736,7630,0.206946265,0.751769332,4157,-0.544823067,IL,Richland County,,7274,2360,4750,0.324443222,0.653010723,2390,-0.328567501
17161,32258,26969,62971,0.512267552,0.428276508,5289,0.083991043,IL,Rock Island County,,64880,39081,24888,0.6023582,0.383600493,14193,0.218757707
17163,60180,53479,119201,0.504861536,0.448645565,6701,0.056215971,IL,St. Clair County,,118379,66749,49610,0.563858455,0.419077708,17139,0.144780747
